measure,county,report_date,cases,deaths,cases_cum,death_cum,moving_avg_cases,moving_avg_deaths,antigen_cases,probable_deaths,antigen_cases_cum,probable_deaths_cum,total_cases,total_cases_cum,moving_avg_antigen_cases,moving_avg_probable_deaths,moving_avg_total_cases
state_total,Georgia,2020-10-20,1130,18,339237,7606,1300.85714285714,31.2857142857142,336,0,24806,370,1466,364043,288.857142857142,0.71428571428571,1589.71428571428
state_total,Georgia,2020-10-21,1300,28,340537,7634,1305.71428571428,32.7142857142857,270,1,25076,371,1570,365613,287.857142857142,0.71428571428571,1593.57142857142
state_total,Georgia,2020-10-22,1774,25,342311,7659,1325,33,235,0,25311,371,2009,367622,292.428571428571,0.57142857142857,1617.42857142857
state_total,Georgia,2020-10-23,2214,37,344525,7696,1405.14285714285,29.1428571428571,594,1,25905,372,2808,370430,332,0.57142857142857,1737.14285714285
state_total,Georgia,2020-10-24,1809,41,346334,7737,1448.57142857142,28.1428571428571,108,0,26013,372,1917,372347,284,0.57142857142857,1732.57142857142
state_total,Georgia,2020-10-25,1281,1,347615,7738,1466.28571428571,23.8571428571428,65,0,26078,372,1346,373693,281.714285714285,0.42857142857142,1748
state_total,Georgia,2020-10-26,967,18,348582,7756,1496.42857142857,24,362,15,26440,387,1329,375022,281.428571428571,2.42857142857142,1777.85714285714
state_total,Georgia,2020-10-27,1581,17,350163,7773,1560.85714285714,23.8571428571428,422,1,26862,388,2003,377025,293.714285714285,2.57142857142857,1854.57142857142
state_total,Georgia,2020-10-28,1686,31,351849,7804,1616,24.2857142857142,934,2,27796,390,2620,379645,388.571428571428,2.71428571428571,2004.57142857142
state_total,Georgia,2020-10-29,1815,47,353664,7851,1621.85714285714,27.4285714285714,338,0,28134,390,2153,381798,403.285714285714,2.71428571428571,2025.14285714285
state_total,Georgia,2020-10-30,1497,35,355161,7886,1519.42857142857,27.1428571428571,281,1,28415,391,1778,383576,358.571428571428,2.71428571428571,1878
state_total,Georgia,2020-10-31,2559,24,357720,7910,1626.57142857142,24.7142857142857,155,1,28570,392,2714,386290,365.285714285714,2.85714285714285,1991.85714285714
state_total,Georgia,2020-11-01,1254,3,358974,7913,1622.71428571428,25,156,1,28726,393,1410,387700,378.285714285714,3,2001
state_total,Georgia,2020-11-02,1004,19,359978,7932,1628,25.1428571428571,333,18,29059,411,1337,389037,374.142857142857,3.42857142857142,2002.14285714285
state_total,Georgia,2020-11-03,1671,29,361649,7961,1640.85714285714,26.8571428571428,339,1,29398,412,2010,391047,362.285714285714,3.42857142857142,2003.14285714285
state_total,Georgia,2020-11-04,1859,43,363508,8004,1665.57142857142,28.5714285714285,868,6,30266,418,2727,393774,352.857142857142,4,2018.42857142857
state_total,Georgia,2020-11-05,1957,53,365465,8057,1685.85714285714,29.4285714285714,383,1,30649,419,2340,396114,359.285714285714,4.14285714285714,2045.14285714285
state_total,Georgia,2020-11-06,1715,32,367180,8089,1717,29,938,0,31587,419,2653,398767,453.142857142857,4,2170.14285714285
state_total,Georgia,2020-11-07,1731,35,368911,8124,1598.71428571428,30.5714285714285,293,0,31880,419,2024,400791,472.857142857142,3.85714285714285,2071.57142857142
state_total,Georgia,2020-11-08,1232,1,370143,8125,1595.57142857142,30.2857142857142,147,0,32027,419,1379,402170,471.571428571428,3.71428571428571,2067.14285714285
state_total,Georgia,2020-11-09,1089,29,371232,8154,1607.71428571428,31.7142857142857,508,14,32535,433,1597,403767,496.571428571428,3.14285714285714,2104.28571428571
state_total,Georgia,2020-11-10,1970,40,373202,8194,1650.42857142857,33.2857142857142,2183,5,34718,438,4153,407920,760,3.71428571428571,2410.42857142857
state_total,Georgia,2020-11-11,1634,65,374836,8259,1618.28571428571,36.4285714285714,539,7,35257,445,2173,410093,713,3.85714285714285,2331.28571428571
state_total,Georgia,2020-11-12,2498,69,377334,8328,1695.57142857142,38.7142857142857,245,0,35502,445,2743,412836,693.285714285714,3.71428571428571,2388.85714285714
state_total,Georgia,2020-11-13,2340,22,379674,8350,1784.85714285714,37.2857142857142,661,8,36163,453,3001,415837,653.714285714285,4.85714285714285,2438.57142857142
state_total,Georgia,2020-11-14,2516,50,382190,8400,1897,39.4285714285714,522,9,36685,462,3038,418875,686.428571428571,6.14285714285714,2583.42857142857
state_total,Georgia,2020-11-15,1929,1,384119,8401,1996.57142857142,39.4285714285714,164,0,36849,462,2093,420968,688.857142857143,6.14285714285714,2685.42857142857
state_total,Georgia,2020-11-16,968,9,385087,8410,1979.28571428571,36.5714285714285,252,0,37101,462,1220,422188,652.285714285714,4.14285714285714,2631.57142857142
state_total,Georgia,2020-11-17,3569,26,388656,8436,2207.71428571428,34.5714285714285,816,15,37917,477,4385,426573,457,5.57142857142857,2664.71428571428
state_total,Georgia,2020-11-18,2520,40,391176,8476,2334.28571428571,31,638,17,38555,494,3158,429731,471.142857142857,7,2805.42857142857
state_total,Georgia,2020-11-19,2698,39,393874,8515,2362.85714285714,26.7142857142857,739,4,39294,498,3437,433168,541.714285714285,7.57142857142857,2904.57142857142
state_total,Georgia,2020-11-20,2838,26,396712,8541,2434,27.2857142857142,658,17,39952,515,3496,436664,541.285714285714,8.85714285714285,2975.28571428571
state_total,Georgia,2020-11-21,2992,37,399704,8578,2502,25.4285714285714,2918,5,42870,520,5910,442574,883.571428571428,8.28571428571428,3385.57142857142
state_total,Georgia,2020-11-22,1988,3,401692,8581,2510.42857142857,25.7142857142857,408,14,43278,534,2396,444970,918.428571428571,10.2857142857142,3428.85714285714
state_total,Georgia,2020-11-23,1811,17,403503,8598,2630.85714285714,26.8571428571428,161,0,43439,534,1972,446942,905.428571428571,10.2857142857142,3536.28571428571
state_total,Georgia,2020-11-24,2426,12,405929,8610,2467.57142857142,24.8571428571428,1207,2,44646,536,3633,450575,961.285714285714,8.42857142857143,3428.85714285714
state_total,Georgia,2020-11-25,2340,49,408269,8659,2441.85714285714,26.1428571428571,814,29,45460,565,3154,453729,986.428571428571,10.1428571428571,3428.28571428571
state_total,Georgia,2020-11-26,2885,24,411154,8683,2468.57142857142,24,673,16,46133,581,3558,457287,977,11.8571428571428,3445.57142857142
state_total,Georgia,2020-11-27,2393,30,413547,8713,2405,24.5714285714285,608,12,46741,593,3001,460288,969.857142857143,11.1428571428571,3374.85714285714
state_total,Georgia,2020-11-28,2661,27,416208,8740,2357.71428571428,23.1428571428571,435,12,47176,605,3096,463384,615.142857142857,12.1428571428571,2972.85714285714
state_total,Georgia,2020-11-29,1691,4,417899,8744,2315.28571428571,23.2857142857142,324,15,47500,620,2015,465399,603.142857142857,12.2857142857142,2918.42857142857
state_total,Georgia,2020-11-30,1525,0,419424,8744,2274.42857142857,20.8571428571428,506,9,48006,629,2031,467430,652.428571428571,13.5714285714285,2926.85714285714
state_total,Georgia,2020-12-01,2849,22,422273,8766,2334.85714285714,22.2857142857142,1846,39,49852,668,4695,472125,743.714285714285,18.8571428571428,3078.57142857142
state_total,Georgia,2020-12-02,4034,35,426307,8801,2576.85714285714,20.2857142857142,1567,20,51419,688,5601,477726,851.285714285714,17.5714285714285,3428.14285714285
state_total,Georgia,2020-12-03,4370,52,430677,8853,2789,24.2857142857142,1400,34,52819,722,5770,483496,955.142857142857,20.1428571428571,3744.14285714285
state_total,Georgia,2020-12-04,4966,41,435643,8894,3156.57142857142,25.8571428571428,1362,33,54181,755,6328,489824,1062.85714285714,23.1428571428571,4219.42857142857
state_total,Georgia,2020-12-05,3696,46,439339,8940,3304.42857142857,28.5714285714285,1197,19,55378,774,4893,494717,1171.71428571428,24.1428571428571,4476.14285714285
state_total,Georgia,2020-12-06,1787,2,441126,8942,3318.14285714285,28.2857142857142,227,10,55605,784,2014,496731,1157.85714285714,23.4285714285714,4476
state_total,Georgia,2020-12-07,4781,35,445907,8977,3783.28571428571,33.2857142857142,543,11,56148,795,5324,502055,1163.14285714285,23.7142857142857,4946.42857142857
state_total,Georgia,2020-12-08,3684,19,449591,8996,3902.57142857142,32.8571428571428,1743,1,57891,796,5427,507482,1148.42857142857,18.2857142857142,5051
state_total,Georgia,2020-12-09,3724,45,453315,9041,3858.28571428571,34.2857142857142,1672,2,59563,798,5396,512878,1163.42857142857,15.7142857142857,5021.71428571428
state_total,Georgia,2020-12-10,6015,54,459330,9095,4093.28571428571,34.5714285714285,1586,5,61149,803,7601,520479,1190,11.5714285714285,5283.28571428571
state_total,Georgia,2020-12-11,4690,50,464020,9145,4053.85714285714,35.8571428571428,1411,4,62560,807,6101,526580,1197,7.42857142857143,5250.85714285714
state_total,Georgia,2020-12-12,4804,28,468824,9173,4212.14285714285,33.2857142857142,1548,15,64108,822,6352,532932,1247.14285714285,6.85714285714285,5459.28571428571
state_total,Georgia,2020-12-13,4281,1,473105,9174,4568.42857142857,33.1428571428571,549,1,64657,823,4830,537762,1293.14285714285,5.57142857142857,5861.57142857142
state_total,Georgia,2020-12-14,3261,12,476366,9186,4351.28571428571,29.8571428571428,487,13,65144,836,3748,541510,1285.14285714285,5.85714285714285,5636.42857142857
state_total,Georgia,2020-12-15,4774,35,481140,9221,4507,32.1428571428571,2433,25,67577,861,7207,548717,1383.71428571428,9.28571428571428,5890.71428571428
state_total,Georgia,2020-12-16,4180,51,485320,9272,4572.14285714285,33,2223,15,69800,876,6403,555120,1462.42857142857,11.1428571428571,6034.57142857142
state_total,Georgia,2020-12-17,5831,55,491151,9327,4545.85714285714,33.1428571428571,1857,11,71657,887,7688,562808,1501.14285714285,12,6047
state_total,Georgia,2020-12-18,6055,36,497206,9363,4740.85714285714,31.1428571428571,2049,1,73706,888,8104,570912,1592.28571428571,11.5714285714285,6333.14285714285
state_total,Georgia,2020-12-19,4230,38,501436,9401,4658.85714285714,32.5714285714285,1495,11,75201,899,5725,576637,1584.71428571428,11,6243.57142857143
state_total,Georgia,2020-12-20,5068,2,506504,9403,4771.28571428571,32.7142857142857,619,0,75820,899,5687,582324,1594.71428571428,10.8571428571428,6366
state_total,Georgia,2020-12-21,3092,16,509596,9419,4747.14285714285,33.2857142857142,499,0,76319,899,3591,585915,1596.42857142857,9,6343.57142857143
state_total,Georgia,2020-12-22,6180,51,515776,9470,4948,35.5714285714285,2716,13,79035,912,8896,594811,1636.85714285714,7.28571428571428,6584.85714285714
state_total,Georgia,2020-12-23,5167,55,520943,9525,5089,36.1428571428571,2497,7,81532,919,7664,602475,1676,6.14285714285714,6765
state_total,Georgia,2020-12-24,7825,48,528768,9573,5373.85714285714,35.1428571428571,2356,10,83888,929,10181,612656,1747.28571428571,6,7121.14285714285
state_total,Georgia,2020-12-25,5115,49,533883,9622,5239.57142857142,37,1004,0,84892,929,6119,618775,1598,5.85714285714285,6837.57142857143
state_total,Georgia,2020-12-26,3665,53,537548,9675,5158.85714285714,39.1428571428571,566,0,85458,929,4231,623006,1465.28571428571,4.28571428571428,6624.14285714285
state_total,Georgia,2020-12-27,2946,5,540494,9680,4855.71428571428,39.5714285714285,612,0,86070,929,3558,626564,1464.28571428571,4.28571428571428,6320
state_total,Georgia,2020-12-28,3155,5,543649,9685,4864.71428571428,38,774,0,86844,929,3929,630493,1503.57142857142,4.28571428571428,6368.28571428571
state_total,Georgia,2020-12-29,5889,40,549538,9725,4823.14285714285,36.4285714285714,3386,43,90230,972,9275,639768,1599.28571428571,8.57142857142857,6422.42857142857
state_total,Georgia,2020-12-30,5441,49,554979,9774,4862.28571428571,35.5714285714285,3306,17,93536,989,8747,648515,1714.85714285714,10,6577.14285714285
state_total,Georgia,2020-12-31,8498,68,563477,9842,4958.42857142857,38.4285714285714,3157,26,96693,1015,11655,660170,1829.28571428571,12.2857142857142,6787.71428571428
state_total,Georgia,2021-01-01,8722,16,572199,9858,5473.71428571428,33.7142857142857,2447,7,99140,1022,11169,671339,2035.42857142857,13.2857142857142,7509.14285714285
state_total,Georgia,2021-01-02,6585,2,578784,9860,5890.85714285714,26.4285714285714,986,1,100126,1023,7571,678910,2095.42857142857,13.4285714285714,7986.28571428571
state_total,Georgia,2021-01-03,5064,3,583848,9863,6193.42857142857,26.1428571428571,799,2,100925,1025,5863,684773,2122.14285714285,13.7142857142857,8315.57142857143
state_total,Georgia,2021-01-04,4030,7,587878,9870,6318.42857142857,26.4285714285714,1097,0,102022,1025,5127,689900,2168.28571428571,13.7142857142857,8486.71428571428
state_total,Georgia,2021-01-05,6094,66,593972,9936,6347.71428571428,30.1428571428571,3741,35,105763,1060,9835,699735,2219,12.5714285714285,8566.71428571428
state_total,Georgia,2021-01-06,5579,66,599551,10002,6367.42857142857,32.5714285714285,2041,22,107804,1082,7620,707355,2038.28571428571,13.2857142857142,8405.71428571428
state_total,Georgia,2021-01-07,7076,64,606627,10066,6164.28571428571,32,2555,2,110359,1084,9631,716986,1952.28571428571,9.85714285714285,8116.57142857143
state_total,Georgia,2021-01-08,10200,75,616827,10141,6375.42857142857,40.4285714285714,2685,6,113044,1090,12885,729871,1986.28571428571,9.71428571428571,8361.71428571428
state_total,Georgia,2021-01-09,8933,96,625760,10237,6710.85714285714,53.8571428571428,2996,43,116040,1133,11929,741800,2273.42857142857,15.7142857142857,8984.28571428571
state_total,Georgia,2021-01-10,7140,2,632900,10239,7007.42857142857,53.7142857142857,1112,0,117152,1133,8252,750052,2318.14285714285,15.4285714285714,9325.57142857143
state_total,Georgia,2021-01-11,6331,17,639231,10256,7336.14285714285,55.1428571428571,1267,1,118419,1134,7598,757650,2342.42857142857,15.5714285714285,9678.57142857143
state_total,Georgia,2021-01-12,5965,142,645196,10398,7317.71428571428,66,3036,42,121455,1176,9001,766651,2241.71428571428,16.5714285714285,9559.42857142857
state_total,Georgia,2021-01-13,5576,136,650772,10534,7317.28571428571,76,2800,5,124255,1181,8376,775027,2350.14285714285,14.1428571428571,9667.42857142857
state_total,Georgia,2021-01-14,6306,138,657078,10672,7207.28571428571,86.5714285714285,2559,30,126814,1211,8865,783892,2350.71428571428,18.1428571428571,9558
state_total,Georgia,2021-01-15,7307,157,664385,10829,6794,98.2857142857143,2437,5,129251,1216,9744,793636,2315.28571428571,18,9109.28571428571
state_total,Georgia,2021-01-16,6863,152,671248,10981,6498.28571428571,106.285714285714,1622,6,130873,1222,8485,802121,2119,12.7142857142857,8617.28571428571
state_total,Georgia,2021-01-17,5371,1,676619,10982,6245.57142857143,106.142857142857,1051,2,131924,1224,6422,808543,2110.28571428571,13,8355.85714285714
state_total,Georgia,2021-01-18,4395,63,681014,11045,5969,112.714285714285,691,2,132615,1226,5086,813629,2028,13.1428571428571,7997
state_total,Georgia,2021-01-19,4907,165,685921,11210,5817.85714285714,116,2503,50,135118,1276,7410,821039,1951.85714285714,14.2857142857142,7769.71428571428
state_total,Georgia,2021-01-20,5658,148,691579,11358,5829.57142857142,117.714285714285,2410,48,137528,1324,8068,829107,1896.14285714285,20.4285714285714,7725.71428571428
state_total,Georgia,2021-01-21,5857,103,697436,11461,5765.42857142857,112.714285714285,2205,11,139733,1335,8062,837169,1845.57142857142,17.7142857142857,7611
state_total,Georgia,2021-01-22,6428,160,703864,11621,5639.85714285714,113.142857142857,1933,10,141666,1345,8361,845530,1773.57142857142,18.4285714285714,7413.42857142857
state_total,Georgia,2021-01-23,6567,126,710431,11747,5597.57142857142,109.428571428571,2408,58,144074,1403,8975,854505,1885.85714285714,25.8571428571428,7483.42857142857
state_total,Georgia,2021-01-24,4197,3,714628,11750,5429.85714285714,109.714285714285,690,1,144764,1404,4887,859392,1834.28571428571,25.7142857142857,7264.14285714285
state_total,Georgia,2021-01-25,3542,114,718170,11864,5308,117,511,0,145275,1404,4053,863445,1808.57142857142,25.4285714285714,7116.57142857143
state_total,Georgia,2021-01-26,5655,78,723825,11942,5414.85714285714,104.571428571428,2612,36,147887,1440,8267,871712,1824.14285714285,23.4285714285714,7239
state_total,Georgia,2021-01-27,4091,139,727916,12081,5191,103.285714285714,2253,19,150140,1459,6344,878056,1801.71428571428,19.2857142857142,6992.71428571428
state_total,Georgia,2021-01-28,5378,147,733294,12228,5122.57142857142,109.571428571428,2001,38,152141,1497,7379,885435,1772.57142857142,23.1428571428571,6895.14285714285
state_total,Georgia,2021-01-29,4805,135,738099,12363,4890.71428571428,106,1772,28,153913,1525,6577,892012,1749.57142857142,25.7142857142857,6640.28571428571
state_total,Georgia,2021-01-30,4902,157,743001,12520,4652.85714285714,110.428571428571,1531,48,155444,1573,6433,898445,1624.28571428571,24.2857142857142,6277.14285714285
state_total,Georgia,2021-01-31,3009,2,746010,12522,4483.14285714285,110.285714285714,640,1,156084,1574,3649,902094,1617.14285714285,24.2857142857142,6100.28571428571
state_total,Georgia,2021-02-01,2580,44,748590,12566,4345.71428571428,100.285714285714,536,1,156620,1575,3116,905210,1620.71428571428,24.4285714285714,5966.42857142857
state_total,Georgia,2021-02-02,2961,158,751551,12724,3960.85714285714,111.714285714285,1917,48,158537,1623,4878,910088,1521.42857142857,26.1428571428571,5482.28571428571
state_total,Georgia,2021-02-03,3780,134,755331,12858,3916.42857142857,111,1244,2,159781,1625,5024,915112,1377.28571428571,23.7142857142857,5293.71428571428
state_total,Georgia,2021-02-04,3974,139,759305,12997,3715.85714285714,109.857142857142,1830,29,161611,1654,5804,920916,1352.85714285714,22.4285714285714,5068.71428571428
state_total,Georgia,2021-02-05,3589,97,762894,13094,3542.14285714285,104.428571428571,1348,4,162959,1658,4937,925853,1292.28571428571,19,4834.42857142857
state_total,Georgia,2021-02-06,3257,175,766151,13269,3307.14285714285,107,1264,53,164223,1711,4521,930374,1254.14285714285,19.7142857142857,4561.28571428571
state_total,Georgia,2021-02-07,3183,5,769334,13274,3332,107.428571428571,545,0,164768,1711,3728,934102,1240.57142857142,19.5714285714285,4572.57142857142
state_total,Georgia,2021-02-08,2485,34,771819,13308,3318.42857142857,106,305,3,165073,1714,2790,936892,1207.57142857142,19.8571428571428,4526
state_total,Georgia,2021-02-09,2609,122,774428,13430,3268.14285714285,100.857142857142,1173,51,166246,1765,3782,940674,1101.28571428571,20.2857142857142,4369.42857142857
state_total,Georgia,2021-02-10,2460,116,776888,13546,3079.57142857142,98.2857142857143,1047,3,167293,1768,3507,944181,1073.14285714285,20.4285714285714,4152.71428571428
state_total,Georgia,2021-02-11,3336,75,780224,13621,2988.42857142857,89.1428571428571,945,21,168238,1789,4281,948462,946.714285714285,19.2857142857142,3935.14285714285
state_total,Georgia,2021-02-12,2504,186,782728,13807,2833.42857142857,101.857142857142,1423,9,169661,1798,3927,952389,957.428571428571,20,3790.85714285714
state_total,Georgia,2021-02-13,2793,104,785521,13911,2767.14285714285,91.7142857142857,1072,34,170733,1832,3865,956254,930,17.2857142857142,3697.14285714285
state_total,Georgia,2021-02-14,1723,4,787244,13915,2558.57142857142,91.5714285714285,306,15,171039,1847,2029,958283,895.857142857143,19.4285714285714,3454.42857142857
state_total,Georgia,2021-02-15,1731,33,788975,13948,2450.85714285714,91.4285714285714,392,20,171431,1867,2123,960406,908.285714285714,21.8571428571428,3359.14285714285
state_total,Georgia,2021-02-16,1852,176,790827,14124,2342.71428571428,99.1428571428571,1089,60,172520,1927,2941,963347,896.285714285714,23.1428571428571,3239
state_total,Georgia,2021-02-17,2237,75,793064,14199,2310.85714285714,93.2857142857143,1353,23,173873,1950,3590,966937,940,26,3250.85714285714
state_total,Georgia,2021-02-18,2259,110,795323,14309,2157,98.2857142857143,1281,26,175154,1976,3540,970477,988,26.7142857142857,3145
state_total,Georgia,2021-02-19,2218,170,797541,14479,2116.14285714285,96,1505,33,176659,2009,3723,974200,999.714285714285,30.1428571428571,3115.85714285714
state_total,Georgia,2021-02-20,2397,98,799938,14577,2059.57142857142,95.1428571428571,973,33,177632,2042,3370,977570,985.571428571428,30,3045.14285714285
state_total,Georgia,2021-02-21,1490,7,801428,14584,2026.28571428571,95.5714285714285,369,0,178001,2042,1859,979429,994.571428571428,27.8571428571428,3020.85714285714
state_total,Georgia,2021-02-22,1327,55,802755,14639,1968.57142857142,98.7142857142857,266,33,178267,2075,1593,981022,976.571428571428,29.7142857142857,2945.14285714285
state_total,Georgia,2021-02-23,2315,75,805070,14714,2034.71428571428,84.2857142857143,1628,38,179895,2113,3943,984965,1053.57142857142,26.5714285714285,3088.28571428571
state_total,Georgia,2021-02-24,2072,117,807142,14831,2011.14285714285,90.2857142857143,1233,18,181128,2131,3305,988270,1036.42857142857,25.8571428571428,3047.57142857142
state_total,Georgia,2021-02-25,2190,106,809332,14937,2001.28571428571,89.7142857142857,1238,28,182366,2159,3428,991698,1030.28571428571,26.1428571428571,3031.57142857142
state_total,Georgia,2021-02-26,2227,19,811559,14956,2002.57142857142,68.1428571428571,1283,3,183649,2162,3510,995208,998.571428571428,21.8571428571428,3001.14285714285
state_total,Georgia,2021-02-27,2193,61,813752,15017,1973.42857142857,62.8571428571428,1237,15,184886,2177,3430,998638,1036.28571428571,19.2857142857142,3009.71428571428
state_total,Georgia,2021-02-28,1544,2,815296,15019,1981.14285714285,62.1428571428571,859,0,185745,2177,2403,1001041,1106.28571428571,19.2857142857142,3087.42857142857
state_total,Georgia,2021-03-01,1220,79,816516,15098,1965.85714285714,65.5714285714285,965,1,186710,2178,2185,1003226,1206.14285714285,14.7142857142857,3172
state_total,Georgia,2021-03-02,1764,64,818280,15162,1887.14285714285,64,1395,43,188105,2221,3159,1006385,1172.85714285714,15.4285714285714,3060
state_total,Georgia,2021-03-03,1577,139,819857,15301,1816.42857142857,67.1428571428571,1227,6,189332,2227,2804,1009189,1172,13.7142857142857,2988.42857142857
state_total,Georgia,2021-03-04,1848,109,821705,15410,1767.57142857142,67.5714285714285,1112,13,190444,2240,2960,1012149,1154,11.5714285714285,2921.57142857142
state_total,Georgia,2021-03-05,1400,69,823105,15479,1649.42857142857,74.7142857142857,790,1,191234,2241,2190,1014339,1083.57142857142,11.2857142857142,2733
state_total,Georgia,2021-03-06,1454,70,824559,15549,1543.85714285714,76,1036,20,192270,2261,2490,1016829,1054.85714285714,12,2598.71428571428
state_total,Georgia,2021-03-07,952,2,825511,15551,1459.28571428571,76,793,0,193063,2261,1745,1018574,1045.42857142857,12,2504.71428571428
state_total,Georgia,2021-03-08,744,43,826255,15594,1391.28571428571,70.8571428571428,723,0,193786,2261,1467,1020041,1010.85714285714,11.8571428571428,2402.14285714285
state_total,Georgia,2021-03-09,1041,9,827296,15603,1288,63,731,23,194517,2284,1772,1021813,916,9,2204
state_total,Georgia,2021-03-10,1154,59,828450,15662,1227.57142857142,51.5714285714285,620,0,195137,2284,1774,1023587,829.285714285714,8.14285714285714,2056.85714285714
state_total,Georgia,2021-03-11,1242,86,829692,15748,1141,48.2857142857142,518,10,195655,2294,1760,1025347,744.428571428571,7.71428571428571,1885.42857142857
state_total,Georgia,2021-03-12,1241,48,830933,15796,1118.28571428571,45.2857142857142,445,3,196100,2297,1686,1027033,695.142857142857,8,1813.42857142857
state_total,Georgia,2021-03-13,1055,40,831988,15836,1061.28571428571,41,280,11,196380,2308,1335,1028368,587.142857142857,6.71428571428571,1648.42857142857
state_total,Georgia,2021-03-14,788,0,832776,15836,1037.85714285714,40.7142857142857,85,0,196465,2308,873,1029241,486,6.71428571428571,1523.85714285714
state_total,Georgia,2021-03-15,865,46,833641,15882,1055.14285714285,41.1428571428571,150,0,196615,2308,1015,1030256,404.142857142857,6.71428571428571,1459.28571428571
state_total,Georgia,2021-03-16,1115,15,834756,15897,1065.71428571428,42,655,15,197270,2323,1770,1032026,393.285714285714,5.57142857142857,1459
state_total,Georgia,2021-03-17,1160,69,835916,15966,1066.57142857142,43.4285714285714,896,3,198166,2326,2056,1034082,432.714285714285,6,1499.28571428571
state_total,Georgia,2021-03-18,1274,54,837190,16020,1071.14285714285,38.8571428571428,985,6,199151,2332,2259,1036341,499.428571428571,5.42857142857142,1570.57142857142
state_total,Georgia,2021-03-19,1289,41,838479,16061,1078,37.8571428571428,397,2,199548,2334,1686,1038027,492.571428571428,5.28571428571428,1570.57142857142
state_total,Georgia,2021-03-20,1206,50,839685,16111,1099.57142857142,39.2857142857142,573,17,200121,2351,1779,1039806,534.428571428571,6.14285714285714,1634
state_total,Georgia,2021-03-21,894,0,840579,16111,1114.71428571428,39.2857142857142,621,0,200742,2351,1515,1041321,611,6.14285714285714,1725.71428571428
state_total,Georgia,2021-03-22,541,26,841120,16137,1068.42857142857,36.4285714285714,234,0,200976,2351,775,1042096,623,6.14285714285714,1691.42857142857
state_total,Georgia,2021-03-23,1105,14,842225,16151,1067,36.2857142857142,758,16,201734,2367,1863,1043959,637.714285714285,6.28571428571428,1704.71428571428
state_total,Georgia,2021-03-24,899,75,843124,16226,1029.71428571428,37.1428571428571,404,2,202138,2369,1303,1045262,567.428571428571,6.14285714285714,1597.14285714285
state_total,Georgia,2021-03-25,1210,81,844334,16307,1020.57142857142,41,772,12,202910,2381,1982,1047244,537,7,1557.57142857142
state_total,Georgia,2021-03-26,1109,81,845443,16388,994.857142857143,46.7142857142857,601,17,203511,2398,1710,1048954,566.142857142857,9.14285714285714,1561
state_total,Georgia,2021-03-27,1080,68,846523,16456,976.857142857143,49.2857142857142,347,8,203858,2406,1427,1050381,533.857142857143,7.85714285714285,1510.71428571428
state_total,Georgia,2021-03-28,751,0,847274,16456,956.428571428571,49.2857142857142,129,0,203987,2406,880,1051261,463.571428571428,7.85714285714285,1420
state_total,Georgia,2021-03-29,825,36,848099,16492,997,50.7142857142857,387,0,204374,2406,1212,1052473,485.428571428571,7.85714285714285,1482.42857142857
state_total,Georgia,2021-03-30,921,13,849020,16505,970.714285714285,50.5714285714285,445,13,204819,2419,1366,1053839,440.714285714285,7.42857142857143,1411.42857142857
state_total,Georgia,2021-03-31,1151,74,850171,16579,1006.71428571428,50.4285714285714,740,2,205559,2421,1891,1055730,488.714285714285,7.42857142857143,1495.42857142857
state_total,Georgia,2021-04-01,938,59,851109,16638,967.857142857143,47.2857142857142,588,7,206147,2428,1526,1057256,462.428571428571,6.71428571428571,1430.28571428571
state_total,Georgia,2021-04-02,1181,63,852290,16701,978.142857142857,44.7142857142857,464,1,206611,2429,1645,1058901,442.857142857142,4.42857142857142,1421
state_total,Georgia,2021-04-03,787,22,853077,16723,936.285714285714,38.1428571428571,375,13,206986,2442,1162,1060063,446.857142857142,5.14285714285714,1383.14285714285
state_total,Georgia,2021-04-04,653,1,853730,16724,922.285714285714,38.2857142857142,247,1,207233,2443,900,1060963,463.714285714285,5.28571428571428,1386
state_total,Georgia,2021-04-05,546,0,854276,16724,882.428571428571,33.1428571428571,158,0,207391,2443,704,1061667,431,5.28571428571428,1313.42857142857
state_total,Georgia,2021-04-06,994,9,855270,16733,892.857142857143,32.5714285714285,521,12,207912,2455,1515,1063182,441.857142857142,5.14285714285714,1334.71428571428
state_total,Georgia,2021-04-07,983,67,856253,16800,868.857142857143,31.5714285714285,545,0,208457,2455,1528,1064710,414,4.85714285714285,1282.85714285714
state_total,Georgia,2021-04-08,1134,57,857387,16857,896.857142857143,31.2857142857142,406,10,208863,2465,1540,1066250,388,5.28571428571428,1284.85714285714
state_total,Georgia,2021-04-09,1078,48,858465,16905,882.142857142857,29.1428571428571,467,6,209330,2471,1545,1067795,388.428571428571,6,1270.57142857142
state_total,Georgia,2021-04-10,1050,51,859515,16956,919.714285714285,33.2857142857142,558,12,209888,2483,1608,1069403,414.571428571428,5.85714285714285,1334.28571428571
state_total,Georgia,2021-04-11,735,0,860250,16956,931.428571428571,33.1428571428571,412,0,210300,2483,1147,1070550,438.142857142857,5.71428571428571,1369.57142857142
state_total,Georgia,2021-04-12,587,35,860837,16991,937.285714285714,38.1428571428571,375,0,210675,2483,962,1071512,469.142857142857,5.71428571428571,1406.42857142857
state_total,Georgia,2021-04-13,1130,15,861967,17006,956.714285714285,39,772,10,211447,2493,1902,1073414,505,5.42857142857142,1461.71428571428
